Id,State,PercentCurrent,AreaCurrent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,ReleaseDate
2293355,NE,62.63,352.92,0,0,1,3,D2  ,Adams County,563.54,9/7/04
2301436,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,9/14/04
2301437,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,9/14/04
2301438,NE,62.63,352.92,0,0,1,3,D2  ,Adams County,563.54,9/14/04
2309586,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,9/21/04
2309587,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,9/21/04
2309588,NE,62.63,352.92,0,0,1,3,D2  ,Adams County,563.54,9/21/04
2317809,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,9/28/04
2317810,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,9/28/04
2326194,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,10/5/04
2326195,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,10/5/04
2334680,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,10/12/04
2334681,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,10/12/04
2343084,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,10/19/04
2343085,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,10/19/04
