ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160517,6017,El Dorado County,CA,0,100,100,40.39,0,0,5/17/16,5/23/16,1
20160510,6017,El Dorado County,CA,0,100,100,100,22.81,0,5/10/16,5/16/16,1
20160503,6017,El Dorado County,CA,0,100,100,100,22.81,0,5/3/16,5/9/16,1
20160426,6017,El Dorado County,CA,0,100,100,100,22.81,0,4/26/16,5/2/16,1
20160419,6017,El Dorado County,CA,0,100,100,100,22.81,0,4/19/16,4/25/16,1
20160412,6017,El Dorado County,CA,0,100,100,100,72.33,0,4/12/16,4/18/16,1
20160405,6017,El Dorado County,CA,0,100,100,100,72.33,0,4/5/16,4/11/16,1
20160329,6017,El Dorado County,CA,0,100,100,100,72.33,22.48,3/29/16,4/4/16,1
20160322,6017,El Dorado County,CA,0,100,100,100,74.84,22.48,3/22/16,3/28/16,1
20160315,6017,El Dorado County,CA,0,100,100,100,74.84,22.48,3/15/16,3/21/16,1
20160308,6017,El Dorado County,CA,0,100,100,100,100,67.69,3/8/16,3/14/16,1
20160301,6017,El Dorado County,CA,0,100,100,100,100,67.69,3/1/16,3/7/16,1
20160223,6017,El Dorado County,CA,0,100,100,100,100,67.69,2/23/16,2/29/16,1
20160216,6017,El Dorado County,CA,0,100,100,100,100,67.69,2/16/16,2/22/16,1
20160209,6017,El Dorado County,CA,0,100,100,100,100,67.69,2/9/16,2/15/16,1
20160202,6017,El Dorado County,CA,0,100,100,100,100,67.69,2/2/16,2/8/16,1
20160126,6017,El Dorado County,CA,0,100,100,100,100,99.94,1/26/16,2/1/16,1
20160119,6017,El Dorado County,CA,0,100,100,100,100,100,1/19/16,1/25/16,1
20160112,6017,El Dorado County,CA,0,100,100,100,100,100,1/12/16,1/18/16,1
20160105,6017,El Dorado County,CA,0,100,100,100,100,100,1/5/16,1/11/16,1
20151229,6017,El Dorado County,CA,0,100,100,100,100,100,12/29/15,1/4/16,1
20151222,6017,El Dorado County,CA,0,100,100,100,100,100,12/22/15,12/28/15,1
20151215,6017,El Dorado County,CA,0,100,100,100,100,100,12/15/15,12/21/15,1
20151208,6017,El Dorado County,CA,0,100,100,100,100,100,12/8/15,12/14/15,1
20151201,6017,El Dorado County,CA,0,100,100,100,100,100,12/1/15,12/7/15,1
20151124,6017,El Dorado County,CA,0,100,100,100,100,100,11/24/15,11/30/15,1
20151117,6017,El Dorado County,CA,0,100,100,100,100,100,11/17/15,11/23/15,1
20151110,6017,El Dorado County,CA,0,100,100,100,100,100,11/10/15,11/16/15,1
20151103,6017,El Dorado County,CA,0,100,100,100,100,100,11/3/15,11/9/15,1
20151027,6017,El Dorado County,CA,0,100,100,100,100,100,10/27/15,11/2/15,1
20151020,6017,El Dorado County,CA,0,100,100,100,100,100,10/20/15,10/26/15,1
20151013,6017,El Dorado County,CA,0,100,100,100,100,100,10/13/15,10/19/15,1
20151006,6017,El Dorado County,CA,0,100,100,100,100,100,10/6/15,10/12/15,1
20150929,6017,El Dorado County,CA,0,100,100,100,100,100,9/29/15,10/5/15,1
20150922,6017,El Dorado County,CA,0,100,100,100,100,100,9/22/15,9/28/15,1
20150915,6017,El Dorado County,CA,0,100,100,100,100,100,9/15/15,9/21/15,1
20150908,6017,El Dorado County,CA,0,100,100,100,100,100,9/8/15,9/14/15,1
20150901,6017,El Dorado County,CA,0,100,100,100,100,100,9/1/15,9/7/15,1
20150825,6017,El Dorado County,CA,0,100,100,100,100,100,8/25/15,8/31/15,1
20150818,6017,El Dorado County,CA,0,100,100,100,100,100,8/18/15,8/24/15,1
20150811,6017,El Dorado County,CA,0,100,100,100,100,100,8/11/15,8/17/15,1
20150804,6017,El Dorado County,CA,0,100,100,100,100,100,8/4/15,8/10/15,1
20150728,6017,El Dorado County,CA,0,100,100,100,100,100,7/28/15,8/3/15,1
20150721,6017,El Dorado County,CA,0,100,100,100,100,100,7/21/15,7/27/15,1
20150714,6017,El Dorado County,CA,0,100,100,100,100,100,7/14/15,7/20/15,1
20150707,6017,El Dorado County,CA,0,100,100,100,100,100,7/7/15,7/13/15,1
20150630,6017,El Dorado County,CA,0,100,100,100,100,100,6/30/15,7/6/15,1
20150623,6017,El Dorado County,CA,0,100,100,100,100,100,6/23/15,6/29/15,1
20150616,6017,El Dorado County,CA,0,100,100,100,100,100,6/16/15,6/22/15,1
20150609,6017,El Dorado County,CA,0,100,100,100,100,100,6/9/15,6/15/15,1
20150602,6017,El Dorado County,CA,0,100,100,100,100,100,6/2/15,6/8/15,1
20150526,6017,El Dorado County,CA,0,100,100,100,100,100,5/26/15,6/1/15,1
20150519,6017,El Dorado County,CA,0,100,100,100,100,100,5/19/15,5/25/15,1
20150512,6017,El Dorado County,CA,0,100,100,100,100,100,5/12/15,5/18/15,1
20150505,6017,El Dorado County,CA,0,100,100,100,100,100,5/5/15,5/11/15,1
20150428,6017,El Dorado County,CA,0,100,100,100,100,100,4/28/15,5/4/15,1
20150421,6017,El Dorado County,CA,0,100,100,100,100,100,4/21/15,4/27/15,1
20150414,6017,El Dorado County,CA,0,100,100,100,100,60.12,4/14/15,4/20/15,1
20150407,6017,El Dorado County,CA,0,100,100,100,100,60.12,4/7/15,4/13/15,1
20150331,6017,El Dorado County,CA,0,100,100,100,100,60.12,3/31/15,4/6/15,1
20150324,6017,El Dorado County,CA,0,100,100,100,100,60.12,3/24/15,3/30/15,1
20150317,6017,El Dorado County,CA,0,100,100,100,100,60.12,3/17/15,3/23/15,1
20150310,6017,El Dorado County,CA,0,100,100,100,100,60.12,3/10/15,3/16/15,1
20150303,6017,El Dorado County,CA,0,100,100,100,100,60.12,3/3/15,3/9/15,1
20150224,6017,El Dorado County,CA,0,100,100,100,100,60.12,2/24/15,3/2/15,1
20150217,6017,El Dorado County,CA,0,100,100,100,100,60.12,2/17/15,2/23/15,1
20150210,6017,El Dorado County,CA,0,100,100,100,100,60.12,2/10/15,2/16/15,1
20150203,6017,El Dorado County,CA,0,100,100,100,100,60.12,2/3/15,2/9/15,1
20150127,6017,El Dorado County,CA,0,100,100,100,100,60.12,1/27/15,2/2/15,1
20150120,6017,El Dorado County,CA,0,100,100,100,100,60.12,1/20/15,1/26/15,1
20150113,6017,El Dorado County,CA,0,100,100,100,100,60.12,1/13/15,1/19/15,1
20150106,6017,El Dorado County,CA,0,100,100,100,100,49.63,1/6/15,1/12/15,1
20141230,6017,El Dorado County,CA,0,100,100,100,100,49.63,12/30/14,1/5/15,1
20141223,6017,El Dorado County,CA,0,100,100,100,100,49.63,12/23/14,12/29/14,1
20141216,6017,El Dorado County,CA,0,100,100,100,100,49.63,12/16/14,12/22/14,1
20141209,6017,El Dorado County,CA,0,100,100,100,100,100,12/9/14,12/15/14,1
20141202,6017,El Dorado County,CA,0,100,100,100,100,100,12/2/14,12/8/14,1
20141125,6017,El Dorado County,CA,0,100,100,100,100,100,11/25/14,12/1/14,1
20141118,6017,El Dorado County,CA,0,100,100,100,100,100,11/18/14,11/24/14,1
20141111,6017,El Dorado County,CA,0,100,100,100,100,100,11/11/14,11/17/14,1
20141104,6017,El Dorado County,CA,0,100,100,100,100,100,11/4/14,11/10/14,1
20141028,6017,El Dorado County,CA,0,100,100,100,100,100,10/28/14,11/3/14,1
20141021,6017,El Dorado County,CA,0,100,100,100,100,100,10/21/14,10/27/14,1
20141014,6017,El Dorado County,CA,0,100,100,100,100,100,10/14/14,10/20/14,1
20141007,6017,El Dorado County,CA,0,100,100,100,100,100,10/7/14,10/13/14,1
20140930,6017,El Dorado County,CA,0,100,100,100,100,100,9/30/14,10/6/14,1
20140923,6017,El Dorado County,CA,0,100,100,100,100,100,9/23/14,9/29/14,1
20140916,6017,El Dorado County,CA,0,100,100,100,100,100,9/16/14,9/22/14,1
20140909,6017,El Dorado County,CA,0,100,100,100,100,100,9/9/14,9/15/14,1
20140902,6017,El Dorado County,CA,0,100,100,100,100,100,9/2/14,9/8/14,1
20140826,6017,El Dorado County,CA,0,100,100,100,100,100,8/26/14,9/1/14,1
20140819,6017,El Dorado County,CA,0,100,100,100,100,100,8/19/14,8/25/14,1
20140812,6017,El Dorado County,CA,0,100,100,100,100,100,8/12/14,8/18/14,1
20140805,6017,El Dorado County,CA,0,100,100,100,100,100,8/5/14,8/11/14,1
20140729,6017,El Dorado County,CA,0,100,100,100,100,100,7/29/14,8/4/14,1
20140722,6017,El Dorado County,CA,0,100,100,100,100,0,7/22/14,7/28/14,1
20140715,6017,El Dorado County,CA,0,100,100,100,100,0,7/15/14,7/21/14,1
20140708,6017,El Dorado County,CA,0,100,100,100,100,0,7/8/14,7/14/14,1
20140701,6017,El Dorado County,CA,0,100,100,100,100,0,7/1/14,7/7/14,1
20140624,6017,El Dorado County,CA,0,100,100,100,100,0,6/24/14,6/30/14,1
20140617,6017,El Dorado County,CA,0,100,100,100,100,0,6/17/14,6/23/14,1
20140610,6017,El Dorado County,CA,0,100,100,100,100,0,6/10/14,6/16/14,1
20140603,6017,El Dorado County,CA,0,100,100,100,100,0,6/3/14,6/9/14,1
20140527,6017,El Dorado County,CA,0,100,100,100,100,0,5/27/14,6/2/14,1
20140520,6017,El Dorado County,CA,0,100,100,100,100,0,5/20/14,5/26/14,1
20140513,6017,El Dorado County,CA,0,100,100,100,100,0,5/13/14,5/19/14,1
20140506,6017,El Dorado County,CA,0,100,100,100,100,0,5/6/14,5/12/14,1
20140429,6017,El Dorado County,CA,0,100,100,100,100,0,4/29/14,5/5/14,1
20140422,6017,El Dorado County,CA,0,100,100,100,100,0,4/22/14,4/28/14,1
20140415,6017,El Dorado County,CA,0,100,100,100,89.04,0,4/15/14,4/21/14,1
20140408,6017,El Dorado County,CA,0,100,100,100,89.04,0,4/8/14,4/14/14,1
20140401,6017,El Dorado County,CA,0,100,100,100,89.04,0,4/1/14,4/7/14,1
20140325,6017,El Dorado County,CA,0,100,100,100,100,0,3/25/14,3/31/14,1
20140318,6017,El Dorado County,CA,0,100,100,100,100,0,3/18/14,3/24/14,1
20140311,6017,El Dorado County,CA,0,100,100,100,25.33,0,3/11/14,3/17/14,1
20140304,6017,El Dorado County,CA,0,100,100,100,25.33,0,3/4/14,3/10/14,1
20140225,6017,El Dorado County,CA,0,100,100,100,25.33,0,2/25/14,3/3/14,1
20140218,6017,El Dorado County,CA,0,100,100,100,10.49,0,2/18/14,2/24/14,1
20140211,6017,El Dorado County,CA,0,100,100,100,10.49,0,2/11/14,2/17/14,1
20140204,6017,El Dorado County,CA,0,100,100,100,100,0,2/4/14,2/10/14,1
20140128,6017,El Dorado County,CA,0,100,100,100,100,0,1/28/14,2/3/14,1
20140121,6017,El Dorado County,CA,0,100,100,100,100,0,1/21/14,1/27/14,1
20140114,6017,El Dorado County,CA,0,100,100,100,100,0,1/14/14,1/20/14,1
20140107,6017,El Dorado County,CA,0,100,100,100,32.61,0,1/7/14,1/13/14,1
20131231,6017,El Dorado County,CA,0,100,100,100,32.61,0,12/31/13,1/6/14,1
20131224,6017,El Dorado County,CA,0,100,100,100,32.61,0,12/24/13,12/30/13,1
20131217,6017,El Dorado County,CA,0,100,100,100,32.61,0,12/17/13,12/23/13,1
20131210,6017,El Dorado County,CA,0,100,100,100,32.61,0,12/10/13,12/16/13,1
20131203,6017,El Dorado County,CA,0,100,100,100,32.61,0,12/3/13,12/9/13,1
20131126,6017,El Dorado County,CA,0,100,100,100,32.61,0,11/26/13,12/2/13,1
20131119,6017,El Dorado County,CA,0,100,100,100,32.61,0,11/19/13,11/25/13,1
20131112,6017,El Dorado County,CA,0,100,100,100,0,0,11/12/13,11/18/13,1
20131105,6017,El Dorado County,CA,0,100,100,100,0,0,11/5/13,11/11/13,1
20131029,6017,El Dorado County,CA,0,100,100,100,0,0,10/29/13,11/4/13,1
20131022,6017,El Dorado County,CA,0,100,100,100,0,0,10/22/13,10/28/13,1
20131015,6017,El Dorado County,CA,0,100,100,100,0,0,10/15/13,10/21/13,1
20131008,6017,El Dorado County,CA,0,100,100,100,0,0,10/8/13,10/14/13,1
20131001,6017,El Dorado County,CA,0,100,100,100,0,0,10/1/13,10/7/13,1
20130924,6017,El Dorado County,CA,0,100,100,100,0,0,9/24/13,9/30/13,1
20130917,6017,El Dorado County,CA,0,100,100,100,0,0,9/17/13,9/23/13,1
20130910,6017,El Dorado County,CA,0,100,100,100,0,0,9/10/13,9/16/13,1
20130903,6017,El Dorado County,CA,0,100,100,100,0,0,9/3/13,9/9/13,1
20130827,6017,El Dorado County,CA,0,100,100,100,0,0,8/27/13,9/2/13,1
20130820,6017,El Dorado County,CA,0,100,100,100,0,0,8/20/13,8/26/13,1
20130813,6017,El Dorado County,CA,0,100,100,100,0,0,8/13/13,8/19/13,1
20130806,6017,El Dorado County,CA,0,100,100,100,0,0,8/6/13,8/12/13,1
20130730,6017,El Dorado County,CA,0,100,100,100,0,0,7/30/13,8/5/13,1
20130723,6017,El Dorado County,CA,0,100,100,100,0,0,7/23/13,7/29/13,1
20130716,6017,El Dorado County,CA,0,100,100,100,0,0,7/16/13,7/22/13,1
20130709,6017,El Dorado County,CA,0,100,100,85.58,0,0,7/9/13,7/15/13,1
20130702,6017,El Dorado County,CA,0,100,100,85.58,0,0,7/2/13,7/8/13,1
20130625,6017,El Dorado County,CA,0,100,100,84.53,0,0,6/25/13,7/1/13,1
20130618,6017,El Dorado County,CA,0,100,100,0,0,0,6/18/13,6/24/13,1
20130611,6017,El Dorado County,CA,0,100,100,0,0,0,6/11/13,6/17/13,1
20130604,6017,El Dorado County,CA,0,100,100,0,0,0,6/4/13,6/10/13,1
20130528,6017,El Dorado County,CA,0,100,100,0,0,0,5/28/13,6/3/13,1
20130521,6017,El Dorado County,CA,0,100,100,0,0,0,5/21/13,5/27/13,1
20130514,6017,El Dorado County,CA,0,100,100,0,0,0,5/14/13,5/20/13,1
20130507,6017,El Dorado County,CA,0,100,100,0,0,0,5/7/13,5/13/13,1
20130430,6017,El Dorado County,CA,0,100,14.88,0,0,0,4/30/13,5/6/13,1
20130423,6017,El Dorado County,CA,0,100,14.88,0,0,0,4/23/13,4/29/13,1
20130416,6017,El Dorado County,CA,0,100,0,0,0,0,4/16/13,4/22/13,1
20130409,6017,El Dorado County,CA,0,100,0,0,0,0,4/9/13,4/15/13,1
20130402,6017,El Dorado County,CA,0,100,0,0,0,0,4/2/13,4/8/13,1
20130326,6017,El Dorado County,CA,0,100,0,0,0,0,3/26/13,4/1/13,1
20130319,6017,El Dorado County,CA,62.02,37.98,0,0,0,0,3/19/13,3/25/13,1
20130312,6017,El Dorado County,CA,62.02,37.98,0,0,0,0,3/12/13,3/18/13,1
20130305,6017,El Dorado County,CA,0,100,0,0,0,0,3/5/13,3/11/13,1
20130226,6017,El Dorado County,CA,0,100,0,0,0,0,2/26/13,3/4/13,1
20130219,6017,El Dorado County,CA,100,0,0,0,0,0,2/19/13,2/25/13,1
20130212,6017,El Dorado County,CA,100,0,0,0,0,0,2/12/13,2/18/13,1
20130205,6017,El Dorado County,CA,100,0,0,0,0,0,2/5/13,2/11/13,1
20130129,6017,El Dorado County,CA,100,0,0,0,0,0,1/29/13,2/4/13,1
20130122,6017,El Dorado County,CA,100,0,0,0,0,0,1/22/13,1/28/13,1
20130115,6017,El Dorado County,CA,100,0,0,0,0,0,1/15/13,1/21/13,1
20130108,6017,El Dorado County,CA,100,0,0,0,0,0,1/8/13,1/14/13,1
20130101,6017,El Dorado County,CA,92.34,7.66,0,0,0,0,1/1/13,1/7/13,1
20121225,6017,El Dorado County,CA,92.34,7.66,0,0,0,0,12/25/12,12/31/12,1
20121218,6017,El Dorado County,CA,92.34,7.66,0,0,0,0,12/18/12,12/24/12,1
20121211,6017,El Dorado County,CA,92.34,7.66,0,0,0,0,12/11/12,12/17/12,1
20121204,6017,El Dorado County,CA,82.14,17.86,0,0,0,0,12/4/12,12/10/12,1
20121127,6017,El Dorado County,CA,0,100,19.01,0,0,0,11/27/12,12/3/12,1
20121120,6017,El Dorado County,CA,0,100,19.01,0,0,0,11/20/12,11/26/12,1
20121113,6017,El Dorado County,CA,0,100,19.01,0,0,0,11/13/12,11/19/12,1
20121106,6017,El Dorado County,CA,0,100,20.79,0,0,0,11/6/12,11/12/12,1
20121030,6017,El Dorado County,CA,0,100,20.79,0,0,0,10/30/12,11/5/12,1
20121023,6017,El Dorado County,CA,0,100,20.79,0,0,0,10/23/12,10/29/12,1
20121016,6017,El Dorado County,CA,0,100,20.79,0,0,0,10/16/12,10/22/12,1
20121009,6017,El Dorado County,CA,0,100,20.69,0,0,0,10/9/12,10/15/12,1
20121002,6017,El Dorado County,CA,0,100,22.59,0,0,0,10/2/12,10/8/12,1
20120925,6017,El Dorado County,CA,0,100,22.59,0,0,0,9/25/12,10/1/12,1
20120918,6017,El Dorado County,CA,0,100,22.59,0,0,0,9/18/12,9/24/12,1
20120911,6017,El Dorado County,CA,0,100,22.07,0,0,0,9/11/12,9/17/12,1
20120904,6017,El Dorado County,CA,0,100,22,0,0,0,9/4/12,9/10/12,1
20120828,6017,El Dorado County,CA,0,100,22.12,0,0,0,8/28/12,9/3/12,1
20170822,6019,Fresno County,CA,78.55,21.45,0,0,0,0,8/22/17,8/28/17,1
20170815,6019,Fresno County,CA,78.55,21.45,0,0,0,0,8/15/17,8/21/17,1
20170808,6019,Fresno County,CA,78.55,21.45,0,0,0,0,8/8/17,8/14/17,1
20170801,6019,Fresno County,CA,78.55,21.45,0,0,0,0,8/1/17,8/7/17,1
20170725,6019,Fresno County,CA,78.55,21.45,0,0,0,0,7/25/17,7/31/17,1
20170718,6019,Fresno County,CA,78.55,21.45,0,0,0,0,7/18/17,7/24/17,1
20170711,6019,Fresno County,CA,78.55,21.45,0,0,0,0,7/11/17,7/17/17,1
20170704,6019,Fresno County,CA,78.55,21.45,0,0,0,0,7/4/17,7/10/17,1
20170627,6019,Fresno County,CA,78.55,21.45,0,0,0,0,6/27/17,7/3/17,1
20170620,6019,Fresno County,CA,78.55,21.45,0,0,0,0,6/20/17,6/26/17,1
20170613,6019,Fresno County,CA,78.55,21.45,0,0,0,0,6/13/17,6/19/17,1
20170606,6019,Fresno County,CA,78.55,21.45,0,0,0,0,6/6/17,6/12/17,1
20170530,6019,Fresno County,CA,78.55,21.45,0,0,0,0,5/30/17,6/5/17,1
20170523,6019,Fresno County,CA,78.55,21.45,0,0,0,0,5/23/17,5/29/17,1
20170516,6019,Fresno County,CA,78.55,21.45,0,0,0,0,5/16/17,5/22/17,1
20170509,6019,Fresno County,CA,78.55,21.45,0,0,0,0,5/9/17,5/15/17,1
20170502,6019,Fresno County,CA,78.55,21.45,0,0,0,0,5/2/17,5/8/17,1
20170425,6019,Fresno County,CA,78.84,21.16,0,0,0,0,4/25/17,5/1/17,1
20170418,6019,Fresno County,CA,78.84,21.16,0,0,0,0,4/18/17,4/24/17,1
20170411,6019,Fresno County,CA,78.84,21.16,0,0,0,0,4/11/17,4/17/17,1
20170404,6019,Fresno County,CA,78.84,21.16,0,0,0,0,4/4/17,4/10/17,1
20170328,6019,Fresno County,CA,78.84,21.16,0,0,0,0,3/28/17,4/3/17,1
20170321,6019,Fresno County,CA,78.84,21.16,0,0,0,0,3/21/17,3/27/17,1
20170314,6019,Fresno County,CA,78.84,21.16,0,0,0,0,3/14/17,3/20/17,1
20170307,6019,Fresno County,CA,78.84,21.16,0,0,0,0,3/7/17,3/13/17,1
20170228,6019,Fresno County,CA,78.79,21.21,0,0,0,0,2/28/17,3/6/17,1
20170221,6019,Fresno County,CA,71.54,28.46,8.84,0,0,0,2/21/17,2/27/17,1
20170214,6019,Fresno County,CA,1.4,98.6,15.62,7.77,0,0,2/14/17,2/20/17,1
20170207,6019,Fresno County,CA,1.4,98.6,69.72,7.81,0,0,2/7/17,2/13/17,1
20170131,6019,Fresno County,CA,0,100,95.16,8.51,0,0,1/31/17,2/6/17,1
20170124,6019,Fresno County,CA,0,100,95.16,52.83,0,0,1/24/17,1/30/17,1
20170117,6019,Fresno County,CA,0,100,100,94.7,51.84,0,1/17/17,1/23/17,1
20170110,6019,Fresno County,CA,0,100,100,100,94.95,0,1/10/17,1/16/17,1
20170103,6019,Fresno County,CA,0,100,100,100,100,54.03,1/3/17,1/9/17,1
20161227,6019,Fresno County,CA,0,100,100,100,100,54.03,12/27/16,1/2/17,1
20161220,6019,Fresno County,CA,0,100,100,100,100,59.7,12/20/16,12/26/16,1
20161213,6019,Fresno County,CA,0,100,100,100,100,60.94,12/13/16,12/19/16,1
20161206,6019,Fresno County,CA,0,100,100,100,100,60.94,12/6/16,12/12/16,1
20161129,6019,Fresno County,CA,0,100,100,100,100,60.94,11/29/16,12/5/16,1
20161122,6019,Fresno County,CA,0,100,100,100,100,60.94,11/22/16,11/28/16,1
20161115,6019,Fresno County,CA,0,100,100,100,100,60.94,11/15/16,11/21/16,1
20161108,6019,Fresno County,CA,0,100,100,100,100,60.94,11/8/16,11/14/16,1
20161101,6019,Fresno County,CA,0,100,100,100,100,60.94,11/1/16,11/7/16,1
20161025,6019,Fresno County,CA,0,100,100,100,100,60.94,10/25/16,10/31/16,1
20161018,6019,Fresno County,CA,0,100,100,100,100,60.94,10/18/16,10/24/16,1
20161011,6019,Fresno County,CA,0,100,100,100,100,60.94,10/11/16,10/17/16,1
20161004,6019,Fresno County,CA,0,100,100,100,100,60.94,10/4/16,10/10/16,1
20160927,6019,Fresno County,CA,0,100,100,100,100,60.94,9/27/16,10/3/16,1
20160920,6019,Fresno County,CA,0,100,100,100,100,60.94,9/20/16,9/26/16,1
20160913,6019,Fresno County,CA,0,100,100,100,100,60.94,9/13/16,9/19/16,1
20160906,6019,Fresno County,CA,0,100,100,100,100,60.94,9/6/16,9/12/16,1
20160830,6019,Fresno County,CA,0,100,100,100,100,60.94,8/30/16,9/5/16,1
20160823,6019,Fresno County,CA,0,100,100,100,100,60.94,8/23/16,8/29/16,1
20160816,6019,Fresno County,CA,0,100,100,100,100,60.94,8/16/16,8/22/16,1
20160809,6019,Fresno County,CA,0,100,100,100,100,60.94,8/9/16,8/15/16,1
20160802,6019,Fresno County,CA,0,100,100,100,100,60.94,8/2/16,8/8/16,1
20160726,6019,Fresno County,CA,0,100,100,100,100,60.94,7/26/16,8/1/16,1
20160719,6019,Fresno County,CA,0,100,100,100,100,60.94,7/19/16,7/25/16,1
20160712,6019,Fresno County,CA,0,100,100,100,100,60.94,7/12/16,7/18/16,1
20160705,6019,Fresno County,CA,0,100,100,100,100,60.94,7/5/16,7/11/16,1
20160628,6019,Fresno County,CA,0,100,100,100,100,60.94,6/28/16,7/4/16,1
20160621,6019,Fresno County,CA,0,100,100,100,100,60.94,6/21/16,6/27/16,1
20160614,6019,Fresno County,CA,0,100,100,100,100,60.94,6/14/16,6/20/16,1
20160607,6019,Fresno County,CA,0,100,100,100,100,60.94,6/7/16,6/13/16,1
20160531,6019,Fresno County,CA,0,100,100,100,100,60.94,5/31/16,6/6/16,1
20160524,6019,Fresno County,CA,0,100,100,100,100,60.94,5/24/16,5/30/16,1
20160517,6019,Fresno County,CA,0,100,100,100,100,60.94,5/17/16,5/23/16,1
20160510,6019,Fresno County,CA,0,100,100,100,100,60.94,5/10/16,5/16/16,1
20160503,6019,Fresno County,CA,0,100,100,100,100,60.94,5/3/16,5/9/16,1
20160426,6019,Fresno County,CA,0,100,100,100,100,60.94,4/26/16,5/2/16,1
20160419,6019,Fresno County,CA,0,100,100,100,100,60.94,4/19/16,4/25/16,1
20160412,6019,Fresno County,CA,0,100,100,100,100,100,4/12/16,4/18/16,1
20160405,6019,Fresno County,CA,0,100,100,100,100,100,4/5/16,4/11/16,1
20160329,6019,Fresno County,CA,0,100,100,100,100,100,3/29/16,4/4/16,1
20160322,6019,Fresno County,CA,0,100,100,100,100,100,3/22/16,3/28/16,1
20160315,6019,Fresno County,CA,0,100,100,100,100,100,3/15/16,3/21/16,1
20160308,6019,Fresno County,CA,0,100,100,100,100,100,3/8/16,3/14/16,1
20160301,6019,Fresno County,CA,0,100,100,100,100,100,3/1/16,3/7/16,1
20160223,6019,Fresno County,CA,0,100,100,100,100,100,2/23/16,2/29/16,1
20160216,6019,Fresno County,CA,0,100,100,100,100,100,2/16/16,2/22/16,1
20160209,6019,Fresno County,CA,0,100,100,100,100,100,2/9/16,2/15/16,1
20160202,6019,Fresno County,CA,0,100,100,100,100,100,2/2/16,2/8/16,1
20160126,6019,Fresno County,CA,0,100,100,100,100,100,1/26/16,2/1/16,1
20160119,6019,Fresno County,CA,0,100,100,100,100,100,1/19/16,1/25/16,1
20160112,6019,Fresno County,CA,0,100,100,100,100,100,1/12/16,1/18/16,1
20160105,6019,Fresno County,CA,0,100,100,100,100,100,1/5/16,1/11/16,1
20151229,6019,Fresno County,CA,0,100,100,100,100,100,12/29/15,1/4/16,1
20151222,6019,Fresno County,CA,0,100,100,100,100,100,12/22/15,12/28/15,1
20151215,6019,Fresno County,CA,0,100,100,100,100,100,12/15/15,12/21/15,1
20151208,6019,Fresno County,CA,0,100,100,100,100,100,12/8/15,12/14/15,1
20151201,6019,Fresno County,CA,0,100,100,100,100,100,12/1/15,12/7/15,1
20151124,6019,Fresno County,CA,0,100,100,100,100,100,11/24/15,11/30/15,1
20151117,6019,Fresno County,CA,0,100,100,100,100,100,11/17/15,11/23/15,1
20151110,6019,Fresno County,CA,0,100,100,100,100,100,11/10/15,11/16/15,1
20151103,6019,Fresno County,CA,0,100,100,100,100,100,11/3/15,11/9/15,1
20151027,6019,Fresno County,CA,0,100,100,100,100,100,10/27/15,11/2/15,1
20151020,6019,Fresno County,CA,0,100,100,100,100,100,10/20/15,10/26/15,1
20151013,6019,Fresno County,CA,0,100,100,100,100,100,10/13/15,10/19/15,1
20151006,6019,Fresno County,CA,0,100,100,100,100,100,10/6/15,10/12/15,1
20150929,6019,Fresno County,CA,0,100,100,100,100,100,9/29/15,10/5/15,1
20150922,6019,Fresno County,CA,0,100,100,100,100,100,9/22/15,9/28/15,1
20150915,6019,Fresno County,CA,0,100,100,100,100,100,9/15/15,9/21/15,1
20150908,6019,Fresno County,CA,0,100,100,100,100,100,9/8/15,9/14/15,1
20150901,6019,Fresno County,CA,0,100,100,100,100,100,9/1/15,9/7/15,1
20150825,6019,Fresno County,CA,0,100,100,100,100,100,8/25/15,8/31/15,1
20150818,6019,Fresno County,CA,0,100,100,100,100,100,8/18/15,8/24/15,1
20150811,6019,Fresno County,CA,0,100,100,100,100,100,8/11/15,8/17/15,1
20150804,6019,Fresno County,CA,0,100,100,100,100,100,8/4/15,8/10/15,1
20150728,6019,Fresno County,CA,0,100,100,100,100,100,7/28/15,8/3/15,1
20150721,6019,Fresno County,CA,0,100,100,100,100,100,7/21/15,7/27/15,1
20150714,6019,Fresno County,CA,0,100,100,100,100,100,7/14/15,7/20/15,1
20150707,6019,Fresno County,CA,0,100,100,100,100,100,7/7/15,7/13/15,1
20150630,6019,Fresno County,CA,0,100,100,100,100,100,6/30/15,7/6/15,1
20150623,6019,Fresno County,CA,0,100,100,100,100,100,6/23/15,6/29/15,1
20150616,6019,Fresno County,CA,0,100,100,100,100,100,6/16/15,6/22/15,1
20150609,6019,Fresno County,CA,0,100,100,100,100,100,6/9/15,6/15/15,1
20150602,6019,Fresno County,CA,0,100,100,100,100,100,6/2/15,6/8/15,1
20150526,6019,Fresno County,CA,0,100,100,100,100,100,5/26/15,6/1/15,1
20150519,6019,Fresno County,CA,0,100,100,100,100,100,5/19/15,5/25/15,1
20150512,6019,Fresno County,CA,0,100,100,100,100,100,5/12/15,5/18/15,1
20150505,6019,Fresno County,CA,0,100,100,100,100,100,5/5/15,5/11/15,1
20150428,6019,Fresno County,CA,0,100,100,100,100,100,4/28/15,5/4/15,1
20150421,6019,Fresno County,CA,0,100,100,100,100,100,4/21/15,4/27/15,1
